25.580837 , 0.114385 , 0.563562
25.788856 , 0.110905 , 0.599281
28.354329 , 0.108585 , 0.595313
30.068797 , 0.105104 , 0.595313
29.336680 , 0.112297 , 0.563562
26.833826 , 0.106961 , 0.563562
26.268507 , 0.106032 , 0.563562
26.770888 , 0.109745 , 2.484437
26.205846 , 0.109281 , 0.789781
26.038895 , 0.112529 , 2.492375
25.955497 , 0.108585 , 0.563562
26.018040 , 0.111601 , 2.480469
26.018040 , 0.111833 , 2.464594
26.122344 , 0.114385 , 1.658937
26.122344 , 0.107425 , 2.484437
